,Product,Date,Quantity,Sub Category,Category,UnitRetailPrice,Offer,OfferType,Promo_UnitRetailPrice,Sales_of_Product
11374,Product 191,2020-03-27,1.0,Sub Category 60,Category 21,14.95,,nan,14.95,14.95
11375,Product 191,2020-03-28,1.0,Sub Category 60,Category 21,14.95,,nan,14.95,14.95
11376,Product 191,2020-03-29,1.0,Sub Category 60,Category 21,14.95,,nan,14.95,14.95
11377,Product 191,2020-03-30,1.0,Sub Category 60,Category 21,14.95,,nan,14.95,14.95
11378,Product 191,2020-03-31,1.0,Sub Category 60,Category 21,14.95,,nan,14.95,14.95
11379,Product 213,2020-01-01,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11380,Product 213,2020-01-02,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11381,Product 213,2020-01-03,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11382,Product 213,2020-01-04,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11383,Product 213,2020-01-05,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11384,Product 213,2020-01-06,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11385,Product 213,2020-01-07,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11386,Product 213,2020-01-08,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11387,Product 213,2020-01-09,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11388,Product 213,2020-01-10,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11389,Product 213,2020-01-11,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11390,Product 213,2020-01-12,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11391,Product 213,2020-01-13,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11392,Product 213,2020-01-14,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11393,Product 213,2020-01-15,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11394,Product 213,2020-01-16,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11395,Product 213,2020-01-17,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11396,Product 213,2020-01-18,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11397,Product 213,2020-01-19,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11398,Product 213,2020-01-20,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11399,Product 213,2020-01-21,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11400,Product 213,2020-01-22,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11401,Product 213,2020-01-23,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11402,Product 213,2020-01-24,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11403,Product 213,2020-01-25,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11404,Product 213,2020-01-26,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11405,Product 213,2020-01-27,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11406,Product 213,2020-01-28,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11407,Product 213,2020-01-29,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11408,Product 213,2020-01-30,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11409,Product 213,2020-01-31,1.0,Sub Category 60,Category 21,24.99,25% OFF,P,18.742499999999996,18.74
11410,Product 213,2020-02-01,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11411,Product 213,2020-02-02,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11412,Product 213,2020-02-03,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11413,Product 213,2020-02-04,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11414,Product 213,2020-02-05,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11415,Product 213,2020-02-06,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11416,Product 213,2020-02-07,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11417,Product 213,2020-02-08,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11418,Product 213,2020-02-09,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11419,Product 213,2020-02-10,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11420,Product 213,2020-02-11,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11421,Product 213,2020-02-12,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11422,Product 213,2020-02-13,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11423,Product 213,2020-02-14,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11424,Product 213,2020-02-15,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11425,Product 213,2020-02-16,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11426,Product 213,2020-02-17,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11427,Product 213,2020-02-18,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11428,Product 213,2020-02-19,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11429,Product 213,2020-02-20,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11430,Product 213,2020-02-21,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11431,Product 213,2020-02-22,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11432,Product 213,2020-02-23,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11433,Product 213,2020-02-24,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11434,Product 213,2020-02-25,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11435,Product 213,2020-02-26,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11436,Product 213,2020-02-27,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11437,Product 213,2020-02-28,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11438,Product 213,2020-02-29,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11439,Product 213,2020-03-01,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11440,Product 213,2020-03-02,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11441,Product 213,2020-03-03,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11442,Product 213,2020-03-04,1.0,Sub Category 60,Category 21,24.99,30% OFF,P,17.493,17.49
11443,Product 213,2020-03-05,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11444,Product 213,2020-03-06,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11445,Product 213,2020-03-07,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11446,Product 213,2020-03-08,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11447,Product 213,2020-03-09,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11448,Product 213,2020-03-10,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11449,Product 213,2020-03-11,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11450,Product 213,2020-03-12,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11451,Product 213,2020-03-13,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11452,Product 213,2020-03-14,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11453,Product 213,2020-03-15,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11454,Product 213,2020-03-16,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11455,Product 213,2020-03-17,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11456,Product 213,2020-03-18,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11457,Product 213,2020-03-19,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11458,Product 213,2020-03-20,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11459,Product 213,2020-03-21,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11460,Product 213,2020-03-22,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11461,Product 213,2020-03-23,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11462,Product 213,2020-03-24,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11463,Product 213,2020-03-25,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11464,Product 213,2020-03-26,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11465,Product 213,2020-03-27,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11466,Product 213,2020-03-28,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11467,Product 213,2020-03-29,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11468,Product 213,2020-03-30,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11469,Product 213,2020-03-31,1.0,Sub Category 60,Category 21,24.99,,nan,24.99,24.99
11470,Product 102,2020-01-01,42.0,Sub Category 35,Category 15,2.99,,nan,2.99,125.58
11471,Product 102,2020-01-02,42.0,Sub Category 35,Category 15,2.99,,nan,2.99,125.58
11472,Product 102,2020-01-03,48.0,Sub Category 35,Category 15,2.99,,nan,2.99,143.52
11473,Product 102,2020-01-04,57.0,Sub Category 35,Category 15,2.99,,nan,2.99,170.43
11474,Product 102,2020-01-05,40.0,Sub Category 35,Category 15,2.99,,nan,2.99,119.6
11475,Product 102,2020-01-06,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11476,Product 102,2020-01-07,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11477,Product 102,2020-01-08,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11478,Product 102,2020-01-09,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11479,Product 102,2020-01-10,45.0,Sub Category 35,Category 15,2.99,,nan,2.99,134.55
11480,Product 102,2020-01-11,54.0,Sub Category 35,Category 15,2.99,,nan,2.99,161.46
11481,Product 102,2020-01-12,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11482,Product 102,2020-01-13,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11483,Product 102,2020-01-14,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11484,Product 102,2020-01-15,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11485,Product 102,2020-01-16,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11486,Product 102,2020-01-17,44.0,Sub Category 35,Category 15,2.99,,nan,2.99,131.56
11487,Product 102,2020-01-18,54.0,Sub Category 35,Category 15,2.99,,nan,2.99,161.46
11488,Product 102,2020-01-19,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11489,Product 102,2020-01-20,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11490,Product 102,2020-01-21,36.0,Sub Category 35,Category 15,2.99,,nan,2.99,107.64
11491,Product 102,2020-01-22,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11492,Product 102,2020-01-23,40.0,Sub Category 35,Category 15,2.99,,nan,2.99,119.6
11493,Product 102,2020-01-24,46.0,Sub Category 35,Category 15,2.99,,nan,2.99,137.54
11494,Product 102,2020-01-25,56.0,Sub Category 35,Category 15,2.99,,nan,2.99,167.44
11495,Product 102,2020-01-26,40.0,Sub Category 35,Category 15,2.99,,nan,2.99,119.6
11496,Product 102,2020-01-27,40.0,Sub Category 35,Category 15,2.99,,nan,2.99,119.6
11497,Product 102,2020-01-28,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11498,Product 102,2020-01-29,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11499,Product 102,2020-01-30,42.0,Sub Category 35,Category 15,2.99,,nan,2.99,125.58
11500,Product 102,2020-01-31,48.0,Sub Category 35,Category 15,2.99,,nan,2.99,143.52
11501,Product 102,2020-02-01,57.0,Sub Category 35,Category 15,2.99,,nan,2.99,170.43
11502,Product 102,2020-02-02,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11503,Product 102,2020-02-03,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11504,Product 102,2020-02-04,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11505,Product 102,2020-02-05,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11506,Product 102,2020-02-06,42.0,Sub Category 35,Category 15,2.99,,nan,2.99,125.58
11507,Product 102,2020-02-07,47.0,Sub Category 35,Category 15,2.99,,nan,2.99,140.53
11508,Product 102,2020-02-08,56.0,Sub Category 35,Category 15,2.99,,nan,2.99,167.44
11509,Product 102,2020-02-09,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11510,Product 102,2020-02-10,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11511,Product 102,2020-02-11,36.0,Sub Category 35,Category 15,2.99,,nan,2.99,107.64
11512,Product 102,2020-02-12,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11513,Product 102,2020-02-13,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11514,Product 102,2020-02-14,45.0,Sub Category 35,Category 15,2.99,,nan,2.99,134.55
11515,Product 102,2020-02-15,54.0,Sub Category 35,Category 15,2.99,,nan,2.99,161.46
11516,Product 102,2020-02-16,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11517,Product 102,2020-02-17,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11518,Product 102,2020-02-18,34.0,Sub Category 35,Category 15,2.99,,nan,2.99,101.66
11519,Product 102,2020-02-19,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11520,Product 102,2020-02-20,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11521,Product 102,2020-02-21,44.0,Sub Category 35,Category 15,2.99,,nan,2.99,131.56
11522,Product 102,2020-02-22,53.0,Sub Category 35,Category 15,2.99,,nan,2.99,158.47
11523,Product 102,2020-02-23,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11524,Product 102,2020-02-24,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11525,Product 102,2020-02-25,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11526,Product 102,2020-02-26,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11527,Product 102,2020-02-27,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11528,Product 102,2020-02-28,45.0,Sub Category 35,Category 15,2.99,,nan,2.99,134.55
11529,Product 102,2020-02-29,55.0,Sub Category 35,Category 15,2.99,,nan,2.99,164.45
11530,Product 102,2020-03-01,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11531,Product 102,2020-03-02,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11532,Product 102,2020-03-03,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11533,Product 102,2020-03-04,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11534,Product 102,2020-03-05,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11535,Product 102,2020-03-06,47.0,Sub Category 35,Category 15,2.99,,nan,2.99,140.53
11536,Product 102,2020-03-07,56.0,Sub Category 35,Category 15,2.99,,nan,2.99,167.44
11537,Product 102,2020-03-08,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11538,Product 102,2020-03-09,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11539,Product 102,2020-03-10,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11540,Product 102,2020-03-11,39.0,Sub Category 35,Category 15,2.99,,nan,2.99,116.61
11541,Product 102,2020-03-12,40.0,Sub Category 35,Category 15,2.99,,nan,2.99,119.6
11542,Product 102,2020-03-13,46.0,Sub Category 35,Category 15,2.99,,nan,2.99,137.54
11543,Product 102,2020-03-14,55.0,Sub Category 35,Category 15,2.99,,nan,2.99,164.45
11544,Product 102,2020-03-15,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11545,Product 102,2020-03-16,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11546,Product 102,2020-03-17,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11547,Product 102,2020-03-18,37.0,Sub Category 35,Category 15,2.99,,nan,2.99,110.63
11548,Product 102,2020-03-19,38.0,Sub Category 35,Category 15,2.99,,nan,2.99,113.62
11549,Product 102,2020-03-20,43.0,Sub Category 35,Category 15,2.99,,nan,2.99,128.57
11550,Product 102,2020-03-21,52.0,Sub Category 35,Category 15,2.99,,nan,2.99,155.48
11551,Product 102,2020-03-22,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11552,Product 102,2020-03-23,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11553,Product 102,2020-03-24,32.0,Sub Category 35,Category 15,2.99,,nan,2.99,95.68
11554,Product 102,2020-03-25,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11555,Product 102,2020-03-26,35.0,Sub Category 35,Category 15,2.99,,nan,2.99,104.65
11556,Product 102,2020-03-27,41.0,Sub Category 35,Category 15,2.99,,nan,2.99,122.59
11557,Product 102,2020-03-28,51.0,Sub Category 35,Category 15,2.99,,nan,2.99,152.49
11558,Product 102,2020-03-29,34.0,Sub Category 35,Category 15,2.99,,nan,2.99,101.66
11559,Product 102,2020-03-30,34.0,Sub Category 35,Category 15,2.99,,nan,2.99,101.66
11560,Product 102,2020-03-31,32.0,Sub Category 35,Category 15,2.99,,nan,2.99,95.68
11561,Product 99,2020-01-01,99.0,Sub Category 35,Category 15,2.99,,nan,2.99,296.01
11562,Product 99,2020-01-02,104.0,Sub Category 35,Category 15,2.99,,nan,2.99,310.96
11563,Product 99,2020-01-03,113.0,Sub Category 35,Category 15,2.99,,nan,2.99,337.87
11564,Product 99,2020-01-04,129.0,Sub Category 35,Category 15,2.99,,nan,2.99,385.71
11565,Product 99,2020-01-05,98.0,Sub Category 35,Category 15,2.99,,nan,2.99,293.02
11566,Product 99,2020-01-06,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11567,Product 99,2020-01-07,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11568,Product 99,2020-01-08,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11569,Product 99,2020-01-09,102.0,Sub Category 35,Category 15,2.99,,nan,2.99,304.98
11570,Product 99,2020-01-10,111.0,Sub Category 35,Category 15,2.99,,nan,2.99,331.89
11571,Product 99,2020-01-11,126.0,Sub Category 35,Category 15,2.99,,nan,2.99,376.74
11572,Product 99,2020-01-12,96.0,Sub Category 35,Category 15,2.99,,nan,2.99,287.04
11573,Product 99,2020-01-13,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11574,Product 99,2020-01-14,90.0,Sub Category 35,Category 15,2.99,,nan,2.99,269.1
11575,Product 99,2020-01-15,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11576,Product 99,2020-01-16,100.0,Sub Category 35,Category 15,2.99,,nan,2.99,299.0
11577,Product 99,2020-01-17,110.0,Sub Category 35,Category 15,2.99,,nan,2.99,328.9
11578,Product 99,2020-01-18,125.0,Sub Category 35,Category 15,2.99,,nan,2.99,373.75
11579,Product 99,2020-01-19,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11580,Product 99,2020-01-20,94.0,Sub Category 35,Category 15,2.99,,nan,2.99,281.06
11581,Product 99,2020-01-21,90.0,Sub Category 35,Category 15,2.99,,nan,2.99,269.1
11582,Product 99,2020-01-22,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11583,Product 99,2020-01-23,100.0,Sub Category 35,Category 15,2.99,,nan,2.99,299.0
11584,Product 99,2020-01-24,110.0,Sub Category 35,Category 15,2.99,,nan,2.99,328.9
11585,Product 99,2020-01-25,125.0,Sub Category 35,Category 15,2.99,,nan,2.99,373.75
11586,Product 99,2020-01-26,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11587,Product 99,2020-01-27,94.0,Sub Category 35,Category 15,2.99,,nan,2.99,281.06
11588,Product 99,2020-01-28,90.0,Sub Category 35,Category 15,2.99,,nan,2.99,269.1
11589,Product 99,2020-01-29,94.0,Sub Category 35,Category 15,2.99,,nan,2.99,281.06
11590,Product 99,2020-01-30,100.0,Sub Category 35,Category 15,2.99,,nan,2.99,299.0
11591,Product 99,2020-01-31,109.0,Sub Category 35,Category 15,2.99,,nan,2.99,325.91
11592,Product 99,2020-02-01,124.0,Sub Category 35,Category 15,2.99,,nan,2.99,370.76
11593,Product 99,2020-02-02,94.0,Sub Category 35,Category 15,2.99,,nan,2.99,281.06
11594,Product 99,2020-02-03,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11595,Product 99,2020-02-04,89.0,Sub Category 35,Category 15,2.99,,nan,2.99,266.11
11596,Product 99,2020-02-05,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11597,Product 99,2020-02-06,98.0,Sub Category 35,Category 15,2.99,,nan,2.99,293.02
11598,Product 99,2020-02-07,107.0,Sub Category 35,Category 15,2.99,,nan,2.99,319.93
11599,Product 99,2020-02-08,123.0,Sub Category 35,Category 15,2.99,,nan,2.99,367.77
11600,Product 99,2020-02-09,92.0,Sub Category 35,Category 15,2.99,,nan,2.99,275.08
11601,Product 99,2020-02-10,91.0,Sub Category 35,Category 15,2.99,,nan,2.99,272.09
11602,Product 99,2020-02-11,87.0,Sub Category 35,Category 15,2.99,,nan,2.99,260.13
11603,Product 99,2020-02-12,92.0,Sub Category 35,Category 15,2.99,,nan,2.99,275.08
11604,Product 99,2020-02-13,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11605,Product 99,2020-02-14,107.0,Sub Category 35,Category 15,2.99,,nan,2.99,319.93
11606,Product 99,2020-02-15,123.0,Sub Category 35,Category 15,2.99,,nan,2.99,367.77
11607,Product 99,2020-02-16,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11608,Product 99,2020-02-17,92.0,Sub Category 35,Category 15,2.99,,nan,2.99,275.08
11609,Product 99,2020-02-18,89.0,Sub Category 35,Category 15,2.99,,nan,2.99,266.11
11610,Product 99,2020-02-19,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11611,Product 99,2020-02-20,100.0,Sub Category 35,Category 15,2.99,,nan,2.99,299.0
11612,Product 99,2020-02-21,110.0,Sub Category 35,Category 15,2.99,,nan,2.99,328.9
11613,Product 99,2020-02-22,126.0,Sub Category 35,Category 15,2.99,,nan,2.99,376.74
11614,Product 99,2020-02-23,96.0,Sub Category 35,Category 15,2.99,,nan,2.99,287.04
11615,Product 99,2020-02-24,96.0,Sub Category 35,Category 15,2.99,,nan,2.99,287.04
11616,Product 99,2020-02-25,92.0,Sub Category 35,Category 15,2.99,,nan,2.99,275.08
11617,Product 99,2020-02-26,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11618,Product 99,2020-02-27,103.0,Sub Category 35,Category 15,2.99,,nan,2.99,307.97
11619,Product 99,2020-02-28,113.0,Sub Category 35,Category 15,2.99,,nan,2.99,337.87
11620,Product 99,2020-02-29,129.0,Sub Category 35,Category 15,2.99,,nan,2.99,385.71
11621,Product 99,2020-03-01,99.0,Sub Category 35,Category 15,2.99,,nan,2.99,296.01
11622,Product 99,2020-03-02,99.0,Sub Category 35,Category 15,2.99,,nan,2.99,296.01
11623,Product 99,2020-03-03,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11624,Product 99,2020-03-04,99.0,Sub Category 35,Category 15,2.99,,nan,2.99,296.01
11625,Product 99,2020-03-05,105.0,Sub Category 35,Category 15,2.99,,nan,2.99,313.95
11626,Product 99,2020-03-06,114.0,Sub Category 35,Category 15,2.99,,nan,2.99,340.86
11627,Product 99,2020-03-07,129.0,Sub Category 35,Category 15,2.99,,nan,2.99,385.71
11628,Product 99,2020-03-08,99.0,Sub Category 35,Category 15,2.99,,nan,2.99,296.01
11629,Product 99,2020-03-09,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11630,Product 99,2020-03-10,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11631,Product 99,2020-03-11,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11632,Product 99,2020-03-12,102.0,Sub Category 35,Category 15,2.99,,nan,2.99,304.98
11633,Product 99,2020-03-13,111.0,Sub Category 35,Category 15,2.99,,nan,2.99,331.89
11634,Product 99,2020-03-14,125.0,Sub Category 35,Category 15,2.99,,nan,2.99,373.75
11635,Product 99,2020-03-15,95.0,Sub Category 35,Category 15,2.99,,nan,2.99,284.05
11636,Product 99,2020-03-16,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11637,Product 99,2020-03-17,88.0,Sub Category 35,Category 15,2.99,,nan,2.99,263.12
11638,Product 99,2020-03-18,92.0,Sub Category 35,Category 15,2.99,,nan,2.99,275.08
11639,Product 99,2020-03-19,97.0,Sub Category 35,Category 15,2.99,,nan,2.99,290.03
11640,Product 99,2020-03-20,106.0,Sub Category 35,Category 15,2.99,,nan,2.99,316.94
11641,Product 99,2020-03-21,120.0,Sub Category 35,Category 15,2.99,,nan,2.99,358.8
11642,Product 99,2020-03-22,90.0,Sub Category 35,Category 15,2.99,,nan,2.99,269.1
11643,Product 99,2020-03-23,88.0,Sub Category 35,Category 15,2.99,,nan,2.99,263.12
11644,Product 99,2020-03-24,84.0,Sub Category 35,Category 15,2.99,,nan,2.99,251.16
11645,Product 99,2020-03-25,88.0,Sub Category 35,Category 15,2.99,,nan,2.99,263.12
11646,Product 99,2020-03-26,93.0,Sub Category 35,Category 15,2.99,,nan,2.99,278.07
11647,Product 99,2020-03-27,102.0,Sub Category 35,Category 15,2.99,,nan,2.99,304.98
11648,Product 99,2020-03-28,117.0,Sub Category 35,Category 15,2.99,,nan,2.99,349.83
11649,Product 99,2020-03-29,87.0,Sub Category 35,Category 15,2.99,,nan,2.99,260.13
11650,Product 99,2020-03-30,85.0,Sub Category 35,Category 15,2.99,,nan,2.99,254.15
11651,Product 99,2020-03-31,81.0,Sub Category 35,Category 15,2.99,,nan,2.99,242.19
11652,Product 92,2020-01-01,119.0,Sub Category 35,Category 15,2.99,,nan,2.99,355.81
11653,Product 92,2020-01-02,124.0,Sub Category 35,Category 15,2.99,,nan,2.99,370.76
11654,Product 92,2020-01-03,141.0,Sub Category 35,Category 15,2.99,,nan,2.99,421.59
11655,Product 92,2020-01-04,161.0,Sub Category 35,Category 15,2.99,,nan,2.99,481.39
11656,Product 92,2020-01-05,119.0,Sub Category 35,Category 15,2.99,,nan,2.99,355.81
11657,Product 92,2020-01-06,113.0,Sub Category 35,Category 15,2.99,,nan,2.99,337.87
11658,Product 92,2020-01-07,107.0,Sub Category 35,Category 15,2.99,,nan,2.99,319.93
11659,Product 92,2020-01-08,112.0,Sub Category 35,Category 15,2.99,,nan,2.99,334.88
11660,Product 92,2020-01-09,117.0,Sub Category 35,Category 15,2.99,,nan,2.99,349.83
11661,Product 92,2020-01-10,133.0,Sub Category 35,Category 15,2.99,,nan,2.99,397.67
11662,Product 92,2020-01-11,153.0,Sub Category 35,Category 15,2.99,,nan,2.99,457.47
